enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
362,466,15,2024-06-11,2024-09-19,70,2.3,"Poorly organized, I expected better."
363,246,18,2024-01-20,2024-03-31,16,3.9,It was a decent experience overall.
364,49,24,2024-04-14,2024-06-09,73,2.7,"The course was okay, not too bad."
365,139,1,2024-10-01,2025-02-02,64,3.2,"Not much to say, it was a standard course."
366,432,11,2023-11-20,2024-03-07,8,1.0,"Poorly organized, I expected better."
367,363,19,2024-06-06,2024-11-29,14,1.8,The content was outdated and irrelevant.
368,215,18,2024-09-04,2024-11-11,45,2.2,I didn't learn anything new from this course.
369,435,2,2024-05-15,2024-07-20,57,3.3,The course met my expectations.
370,216,21,2022-12-18,2023-04-09,49,2.3,I didn't learn anything new from this course.
371,240,19,2023-06-29,2023-09-11,80,2.4,The content was outdated and irrelevant.
372,192,19,2024-09-16,2025-02-01,71,1.0,"Poorly organized, I expected better."
373,409,20,2024-08-25,2024-10-26,81,4.3,Very informative and well structured.
374,124,23,2024-06-14,2024-11-02,95,3.9,"Not much to say, it was a standard course."
375,384,13,2024-01-31,2024-06-03,4,3.5,The course met my expectations.
376,200,2,2024-10-05,2025-01-17,97,5.0,The materials provided were very helpful.
377,318,13,2024-03-02,2024-08-18,28,3.8,"Not much to say, it was a standard course."
378,228,10,2023-10-20,2023-12-10,57,3.4,Average course with some useful content.
379,424,15,2024-05-14,2024-07-15,30,2.0,I didn't learn anything new from this course.
380,474,1,2023-08-31,2024-02-14,64,1.1,The content was outdated and irrelevant.
381,217,8,2024-02-26,2024-07-17,16,4.7,I really enjoyed this course.
382,333,22,2023-08-28,2024-01-10,20,3.4,"Not much to say, it was a standard course."
383,417,4,2024-05-18,2024-09-24,91,3.7,"The course was okay, not too bad."
384,98,16,2022-12-24,2023-02-28,100,3.6,Average course with some useful content.
385,455,18,2023-03-05,2023-07-07,35,4.7,"The instructor was great, learned a lot!"
386,407,22,2024-02-12,2024-04-23,75,4.5,Very informative and well structured.
387,139,9,2022-12-15,2023-02-05,99,3.0,"The course was okay, not too bad."
388,458,12,2023-05-23,2023-09-29,22,1.1,I would not recommend this course.
389,395,20,2023-01-07,2023-06-18,61,2.4,"Poorly organized, I expected better."
390,112,19,2023-12-09,2024-06-02,83,3.0,"Not much to say, it was a standard course."
391,461,21,2022-10-23,2022-11-24,0,4.8,Very informative and well structured.
392,139,23,2023-09-10,2023-11-02,92,3.6,It was a decent experience overall.
393,391,21,2023-07-15,2023-12-22,31,3.6,It was a decent experience overall.
394,116,4,2024-08-07,2024-09-14,27,1.7,I didn't learn anything new from this course.
395,455,23,2024-07-15,2024-08-18,45,5.0,The materials provided were very helpful.
396,212,11,2023-05-11,2023-06-20,12,3.0,It was a decent experience overall.
397,413,23,2024-08-10,2025-01-01,89,1.9,"Not worth the time, very disappointing."
398,449,1,2023-05-22,2023-07-07,47,1.3,I would not recommend this course.
399,419,5,2024-10-02,2025-01-19,44,1.7,I didn't learn anything new from this course.
400,139,16,2024-01-03,2024-06-21,21,1.3,I would not recommend this course.
401,445,2,2022-10-26,2023-01-07,32,4.1,Very informative and well structured.
402,113,5,2023-02-03,2023-03-19,39,4.8,I really enjoyed this course.
403,207,9,2023-06-04,2023-09-25,38,2.3,"Not worth the time, very disappointing."
404,155,19,2023-12-13,2024-02-16,22,2.8,"Not much to say, it was a standard course."
405,200,13,2023-09-24,2024-01-14,51,3.0,"The course was okay, not too bad."
406,153,19,2024-02-06,2024-05-08,55,4.5,Very informative and well structured.
407,268,17,2024-05-03,2024-08-24,52,3.4,"The course was okay, not too bad."
408,452,18,2023-09-10,2024-01-17,13,2.7,Average course with some useful content.
409,294,14,2024-06-15,2024-12-12,67,3.7,"Not much to say, it was a standard course."
410,151,23,2024-04-24,2024-10-12,93,3.7,Average course with some useful content.
411,82,16,2023-07-12,2023-09-16,61,2.7,The course met my expectations.
412,70,2,2024-05-27,2024-11-07,86,4.1,Very informative and well structured.
413,425,17,2023-04-13,2023-08-20,92,3.3,The course met my expectations.
414,350,16,2024-06-30,2024-11-01,15,4.3,I really enjoyed this course.
415,178,18,2023-09-25,2023-11-20,96,1.9,The content was outdated and irrelevant.
416,174,13,2023-01-05,2023-02-07,17,3.0,It was a decent experience overall.
417,470,1,2024-07-29,2024-11-28,30,2.3,"Poorly organized, I expected better."
418,204,19,2023-09-28,2024-01-01,44,4.9,"Excellent course, highly recommend!"
419,70,15,2024-09-30,2025-02-21,63,1.1,The content was outdated and irrelevant.
420,384,22,2024-06-03,2024-10-12,59,2.3,"Poorly organized, I expected better."
421,104,23,2024-04-28,2024-08-22,41,1.4,I would not recommend this course.
422,203,21,2023-07-12,2023-11-26,5,2.7,Average course with some useful content.
423,471,4,2023-02-16,2023-04-10,69,4.0,I really enjoyed this course.
424,20,13,2023-08-12,2023-12-30,14,1.7,The content was outdated and irrelevant.
425,375,24,2023-05-06,2023-06-08,88,1.1,I didn't learn anything new from this course.
426,215,12,2023-12-31,2024-04-27,46,1.3,I didn't learn anything new from this course.
427,198,23,2024-04-15,2024-08-22,66,4.4,"Excellent course, highly recommend!"
428,262,10,2023-04-18,2023-09-06,56,4.5,Very informative and well structured.
429,450,20,2023-07-03,2023-10-10,99,4.8,"The instructor was great, learned a lot!"
430,80,21,2022-12-23,2023-05-16,5,1.6,The content was outdated and irrelevant.
431,204,23,2023-05-15,2023-08-24,48,4.3,I really enjoyed this course.
432,10,20,2024-05-06,2024-07-09,68,4.0,I really enjoyed this course.
433,87,20,2023-09-20,2023-12-11,43,3.2,Average course with some useful content.
434,178,5,2023-10-31,2024-02-11,94,2.1,"Not worth the time, very disappointing."
435,236,20,2023-12-06,2024-05-08,97,4.9,"The instructor was great, learned a lot!"
436,130,1,2023-02-04,2023-05-04,46,3.6,"Not much to say, it was a standard course."
437,10,2,2024-06-20,2024-08-13,11,3.8,Average course with some useful content.
438,68,24,2022-12-09,2023-05-22,59,4.2,"The instructor was great, learned a lot!"
439,250,13,2023-04-21,2023-06-24,74,3.8,It was a decent experience overall.
440,412,5,2023-12-18,2024-01-29,24,4.7,"Excellent course, highly recommend!"
441,371,20,2023-05-13,2023-08-20,85,1.5,"Not worth the time, very disappointing."
442,377,7,2024-07-19,2024-08-29,47,4.4,"The instructor was great, learned a lot!"
443,101,17,2024-04-14,2024-05-16,23,2.1,"Not worth the time, very disappointing."
444,494,23,2023-02-22,2023-05-16,92,1.5,I didn't learn anything new from this course.
445,53,18,2023-07-08,2023-10-12,23,3.3,"The course was okay, not too bad."
446,255,16,2023-01-21,2023-07-11,24,3.2,"The course was okay, not too bad."
447,404,13,2024-08-15,2024-10-17,32,1.7,"Not worth the time, very disappointing."
448,289,23,2023-12-03,2024-04-26,79,2.5,Average course with some useful content.
449,219,4,2024-03-16,2024-06-29,70,2.1,"Poorly organized, I expected better."
450,445,20,2024-01-21,2024-04-15,91,2.3,"Poorly organized, I expected better."
451,285,1,2024-02-06,2024-07-17,85,1.1,I didn't learn anything new from this course.
452,134,1,2024-01-17,2024-03-13,51,1.9,I would not recommend this course.
453,430,17,2023-07-19,2023-10-12,56,2.3,"Poorly organized, I expected better."
454,353,10,2024-05-27,2024-07-31,96,4.0,The materials provided were very helpful.
455,178,18,2023-11-08,2024-03-10,30,1.7,"Not worth the time, very disappointing."
456,224,8,2023-02-20,2023-06-07,59,3.2,It was a decent experience overall.
457,178,20,2023-02-11,2023-07-08,62,3.0,"Not much to say, it was a standard course."
458,239,1,2023-02-17,2023-07-04,39,1.9,I didn't learn anything new from this course.
459,430,11,2024-04-01,2024-09-26,25,1.7,"Not worth the time, very disappointing."
460,155,21,2024-09-17,2024-10-24,37,2.9,"The course was okay, not too bad."
461,163,11,2023-01-04,2023-03-19,49,2.3,"Not worth the time, very disappointing."
462,409,24,2022-10-11,2022-11-18,35,1.8,"Not worth the time, very disappointing."
463,347,8,2023-12-31,2024-06-22,46,1.8,"Poorly organized, I expected better."
464,159,16,2024-06-19,2024-11-24,34,2.8,It was a decent experience overall.
465,456,24,2023-04-17,2023-06-15,64,2.0,I would not recommend this course.
466,413,13,2024-04-04,2024-07-09,28,4.7,The materials provided were very helpful.
467,406,17,2023-01-25,2023-04-25,14,3.2,It was a decent experience overall.
468,228,11,2024-06-29,2024-09-27,4,2.9,The course met my expectations.
469,409,13,2023-10-06,2024-01-16,70,3.7,"Not much to say, it was a standard course."
470,225,12,2023-01-18,2023-05-24,22,2.8,"Not much to say, it was a standard course."
471,63,1,2023-12-07,2024-01-31,47,1.2,The content was outdated and irrelevant.
472,460,19,2024-03-14,2024-05-16,50,3.2,Average course with some useful content.
473,347,4,2024-03-11,2024-04-23,9,2.5,The course met my expectations.
474,185,15,2023-01-10,2023-05-16,70,4.2,The materials provided were very helpful.
475,20,2,2023-04-26,2023-08-29,34,5.0,I really enjoyed this course.
476,402,8,2023-10-20,2023-12-08,70,4.2,I really enjoyed this course.
477,303,24,2024-04-28,2024-08-07,89,1.6,I would not recommend this course.
478,362,3,2023-09-16,2024-03-06,91,1.0,The content was outdated and irrelevant.
479,442,2,2023-12-01,2024-01-29,20,3.8,"The course was okay, not too bad."
480,130,22,2023-01-20,2023-04-10,39,2.8,The course met my expectations.
481,465,15,2023-12-13,2024-05-13,72,3.7,It was a decent experience overall.
482,395,3,2023-10-17,2024-02-02,37,3.1,It was a decent experience overall.
483,455,22,2023-03-13,2023-06-26,79,4.2,"Excellent course, highly recommend!"
484,462,2,2023-09-10,2024-02-21,28,3.9,It was a decent experience overall.
485,328,8,2023-03-31,2023-08-29,45,2.8,Average course with some useful content.
486,222,2,2022-10-09,2023-01-20,30,4.6,"The instructor was great, learned a lot!"
487,189,3,2023-04-18,2023-07-23,94,3.8,The course met my expectations.
488,73,14,2024-10-08,2025-03-04,38,3.9,The course met my expectations.
489,184,12,2023-08-02,2023-11-07,58,4.4,"The instructor was great, learned a lot!"
490,209,14,2024-02-05,2024-07-18,23,3.6,"The course was okay, not too bad."
491,150,8,2023-12-14,2024-02-03,74,2.6,The course met my expectations.
492,314,12,2023-12-08,2024-04-29,42,3.9,"Not much to say, it was a standard course."
493,51,1,2024-01-12,2024-05-29,29,3.0,It was a decent experience overall.
494,184,17,2023-09-11,2023-11-26,31,2.3,"Not worth the time, very disappointing."
495,87,10,2023-12-29,2024-03-22,72,3.5,It was a decent experience overall.
496,220,22,2023-06-12,2023-11-17,79,3.0,Average course with some useful content.
497,276,15,2024-07-25,2024-09-26,12,1.9,"Poorly organized, I expected better."
498,204,3,2023-05-30,2023-09-15,30,2.5,"Not much to say, it was a standard course."
499,153,11,2024-01-04,2024-03-25,12,1.2,"Not worth the time, very disappointing."
500,288,5,2024-02-06,2024-07-09,94,2.6,Average course with some useful content.
501,152,3,2023-02-10,2023-06-30,97,4.3,"The instructor was great, learned a lot!"
502,172,4,2022-10-16,2023-02-14,24,2.1,The content was outdated and irrelevant.
503,320,9,2023-05-22,2023-09-09,29,4.8,I really enjoyed this course.
504,245,5,2023-02-02,2023-03-11,39,3.0,The course met my expectations.
505,207,7,2022-10-20,2022-12-03,8,4.5,"The instructor was great, learned a lot!"
506,63,24,2024-07-09,2024-09-24,20,1.5,"Poorly organized, I expected better."
507,178,10,2023-07-12,2023-12-06,60,3.2,"Not much to say, it was a standard course."
508,363,24,2024-03-27,2024-08-05,30,1.5,"Poorly organized, I expected better."
509,180,1,2023-08-06,2023-10-26,72,1.6,"Poorly organized, I expected better."
510,48,9,2023-11-15,2024-03-08,85,3.5,"The course was okay, not too bad."
511,437,18,2024-02-03,2024-04-16,4,4.0,Very informative and well structured.
512,404,10,2024-05-02,2024-09-20,99,3.0,"Not much to say, it was a standard course."
513,320,16,2023-03-06,2023-06-29,30,3.7,Average course with some useful content.
514,248,3,2023-01-02,2023-05-05,86,1.9,I would not recommend this course.
515,455,24,2023-07-10,2023-11-30,18,1.2,"Poorly organized, I expected better."
516,146,2,2024-09-19,2024-11-30,3,2.5,It was a decent experience overall.
517,57,16,2023-10-12,2024-03-01,51,2.3,The content was outdated and irrelevant.
518,252,12,2023-11-15,2024-01-18,69,2.6,"Not much to say, it was a standard course."
519,435,23,2023-11-20,2024-03-31,12,3.3,"Not much to say, it was a standard course."
520,272,6,2023-12-16,2024-04-08,72,3.8,"Not much to say, it was a standard course."
521,156,13,2023-07-17,2023-08-21,56,4.5,"Excellent course, highly recommend!"
522,250,7,2022-11-14,2023-04-07,43,2.3,The content was outdated and irrelevant.
523,21,7,2023-08-19,2024-02-05,69,2.6,"Not much to say, it was a standard course."
524,375,24,2024-06-02,2024-09-11,8,1.8,"Not worth the time, very disappointing."
525,104,11,2022-11-08,2023-02-12,48,2.9,The course met my expectations.
526,123,5,2024-06-18,2024-07-24,18,1.3,The content was outdated and irrelevant.
527,145,10,2024-09-08,2024-12-07,47,2.7,It was a decent experience overall.
528,220,1,2024-08-23,2025-02-16,94,3.7,It was a decent experience overall.
529,185,18,2023-06-26,2023-09-30,86,2.1,"Not worth the time, very disappointing."
530,25,16,2024-03-28,2024-07-07,32,1.2,"Not worth the time, very disappointing."
531,80,6,2023-05-06,2023-10-19,70,2.2,"Not worth the time, very disappointing."
532,156,3,2023-11-12,2024-03-30,4,1.1,I didn't learn anything new from this course.
533,20,23,2023-09-16,2023-11-03,57,3.1,"Not much to say, it was a standard course."
534,325,15,2023-12-17,2024-04-13,8,4.6,The materials provided were very helpful.
535,254,10,2023-08-21,2023-11-09,98,4.8,"The instructor was great, learned a lot!"
536,407,6,2023-10-26,2024-02-25,60,1.6,"Not worth the time, very disappointing."
537,249,15,2024-02-11,2024-03-29,86,3.1,"Not much to say, it was a standard course."
538,466,24,2023-01-09,2023-03-12,55,3.1,"Not much to say, it was a standard course."
539,128,21,2022-11-22,2023-04-03,80,1.7,The content was outdated and irrelevant.
540,407,14,2022-12-18,2023-05-08,13,4.7,Very informative and well structured.
541,27,1,2023-10-01,2023-11-02,72,4.7,"Excellent course, highly recommend!"
542,204,14,2024-04-15,2024-08-04,63,4.0,The materials provided were very helpful.
543,161,18,2024-09-07,2024-10-20,92,4.9,"The instructor was great, learned a lot!"
544,10,2,2023-08-24,2023-11-21,8,2.2,The content was outdated and irrelevant.
545,294,4,2023-08-26,2023-10-05,43,4.2,"Excellent course, highly recommend!"
546,279,2,2024-08-31,2024-10-21,77,2.1,"Not worth the time, very disappointing."
547,314,12,2023-03-13,2023-08-09,23,2.0,I didn't learn anything new from this course.
548,329,19,2023-05-12,2023-09-19,24,4.1,"The instructor was great, learned a lot!"
549,115,22,2024-05-25,2024-11-08,77,3.2,"Not much to say, it was a standard course."
550,318,7,2023-01-08,2023-03-21,63,3.8,The course met my expectations.
551,399,17,2023-10-02,2024-01-30,52,1.3,I would not recommend this course.
552,339,18,2023-03-11,2023-04-25,53,1.3,"Not worth the time, very disappointing."
553,193,22,2023-11-07,2023-12-27,12,4.2,I really enjoyed this course.
554,234,15,2023-02-14,2023-05-24,93,3.6,Average course with some useful content.
555,270,13,2024-05-07,2024-07-17,64,4.8,Very informative and well structured.
556,431,17,2023-10-25,2024-03-31,13,3.1,Average course with some useful content.
557,303,10,2023-04-13,2023-09-29,46,2.4,I didn't learn anything new from this course.
558,16,7,2023-09-29,2024-01-11,32,2.6,The course met my expectations.
559,465,17,2023-09-06,2024-01-17,74,3.1,It was a decent experience overall.
560,101,2,2023-10-14,2024-01-06,66,4.1,"The instructor was great, learned a lot!"
561,159,6,2022-11-12,2023-04-07,31,4.4,The materials provided were very helpful.
562,427,12,2023-10-19,2023-12-31,62,3.8,"The course was okay, not too bad."
563,289,10,2023-04-16,2023-06-17,62,3.3,It was a decent experience overall.
564,305,12,2023-08-23,2023-11-16,8,3.6,"The course was okay, not too bad."
565,294,3,2024-01-11,2024-05-27,50,4.8,"Excellent course, highly recommend!"
566,36,24,2023-10-24,2023-12-23,4,3.8,Average course with some useful content.
567,205,18,2024-04-17,2024-09-29,28,2.3,The content was outdated and irrelevant.
568,222,20,2023-06-09,2023-07-27,70,2.9,"The course was okay, not too bad."
569,328,10,2023-10-23,2023-12-18,27,1.9,I would not recommend this course.
570,69,10,2023-01-23,2023-03-21,81,2.1,"Poorly organized, I expected better."
571,149,2,2023-04-25,2023-10-16,83,4.6,Very informative and well structured.
572,333,18,2024-07-31,2024-12-28,77,1.6,"Not worth the time, very disappointing."
573,269,12,2024-06-19,2024-08-07,81,3.2,"The course was okay, not too bad."
574,225,20,2022-10-28,2023-02-24,60,1.7,I would not recommend this course.
575,69,9,2024-03-16,2024-08-11,76,3.5,Average course with some useful content.
