enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
461,163,11,2023-01-04,2023-03-19,49,2.3,Negative
462,409,24,2022-10-11,2022-11-18,35,1.8,Negative
463,347,8,2023-12-31,2024-06-22,46,1.8,Neutral
464,159,16,2024-06-19,2024-11-24,34,2.8,Positive
465,456,24,2023-04-17,2023-06-15,64,2.0,Neutral
466,413,13,2024-04-04,2024-07-09,28,4.7,Positive
467,406,17,2023-01-25,2023-04-25,14,3.2,Positive
468,228,11,2024-06-29,2024-09-27,4,2.9,Neutral
469,409,13,2023-10-06,2024-01-16,70,3.7,Negative
470,225,12,2023-01-18,2023-05-24,22,2.8,Negative
471,63,1,2023-12-07,2024-01-31,47,1.2,Negative
472,460,19,2024-03-14,2024-05-16,50,3.2,Positive
473,347,4,2024-03-11,2024-04-23,9,2.5,Neutral
474,185,15,2023-01-10,2023-05-16,70,4.2,Positive
475,20,2,2023-04-26,2023-08-29,34,5.0,Positive
476,402,8,2023-10-20,2023-12-08,70,4.2,Positive
477,303,24,2024-04-28,2024-08-07,89,1.6,Neutral
478,362,3,2023-09-16,2024-03-06,91,1.0,Negative
479,442,2,2023-12-01,2024-01-29,20,3.8,Negative
480,130,22,2023-01-20,2023-04-10,39,2.8,Neutral
481,465,15,2023-12-13,2024-05-13,72,3.7,Positive
482,395,3,2023-10-17,2024-02-02,37,3.1,Positive
483,455,22,2023-03-13,2023-06-26,79,4.2,Positive
484,462,2,2023-09-10,2024-02-21,28,3.9,Positive
485,328,8,2023-03-31,2023-08-29,45,2.8,Positive
486,222,2,2022-10-09,2023-01-20,30,4.6,Positive
487,189,3,2023-04-18,2023-07-23,94,3.8,Neutral
488,73,14,2024-10-08,2025-03-04,38,3.9,Neutral
489,184,12,2023-08-02,2023-11-07,58,4.4,Positive
490,209,14,2024-02-05,2024-07-18,23,3.6,Negative
491,150,8,2023-12-14,2024-02-03,74,2.6,Neutral
492,314,12,2023-12-08,2024-04-29,42,3.9,Negative
493,51,1,2024-01-12,2024-05-29,29,3.0,Positive
494,184,17,2023-09-11,2023-11-26,31,2.3,Negative
495,87,10,2023-12-29,2024-03-22,72,3.5,Positive
496,220,22,2023-06-12,2023-11-17,79,3.0,Positive
497,276,15,2024-07-25,2024-09-26,12,1.9,Neutral
498,204,3,2023-05-30,2023-09-15,30,2.5,Negative
499,153,11,2024-01-04,2024-03-25,12,1.2,Negative
500,288,5,2024-02-06,2024-07-09,94,2.6,Positive
501,152,3,2023-02-10,2023-06-30,97,4.3,Positive
502,172,4,2022-10-16,2023-02-14,24,2.1,Negative
503,320,9,2023-05-22,2023-09-09,29,4.8,Positive
504,245,5,2023-02-02,2023-03-11,39,3.0,Neutral
505,207,7,2022-10-20,2022-12-03,8,4.5,Positive
506,63,24,2024-07-09,2024-09-24,20,1.5,Neutral
507,178,10,2023-07-12,2023-12-06,60,3.2,Negative
508,363,24,2024-03-27,2024-08-05,30,1.5,Neutral
509,180,1,2023-08-06,2023-10-26,72,1.6,Neutral
510,48,9,2023-11-15,2024-03-08,85,3.5,Negative
511,437,18,2024-02-03,2024-04-16,4,4.0,Positive
512,404,10,2024-05-02,2024-09-20,99,3.0,Negative
513,320,16,2023-03-06,2023-06-29,30,3.7,Positive
514,248,3,2023-01-02,2023-05-05,86,1.9,Neutral
515,455,24,2023-07-10,2023-11-30,18,1.2,Neutral
516,146,2,2024-09-19,2024-11-30,3,2.5,Positive
517,57,16,2023-10-12,2024-03-01,51,2.3,Negative
518,252,12,2023-11-15,2024-01-18,69,2.6,Negative
519,435,23,2023-11-20,2024-03-31,12,3.3,Negative
520,272,6,2023-12-16,2024-04-08,72,3.8,Negative
521,156,13,2023-07-17,2023-08-21,56,4.5,Positive
522,250,7,2022-11-14,2023-04-07,43,2.3,Negative
523,21,7,2023-08-19,2024-02-05,69,2.6,Negative
524,375,24,2024-06-02,2024-09-11,8,1.8,Negative
525,104,11,2022-11-08,2023-02-12,48,2.9,Neutral
526,123,5,2024-06-18,2024-07-24,18,1.3,Negative
527,145,10,2024-09-08,2024-12-07,47,2.7,Positive
528,220,1,2024-08-23,2025-02-16,94,3.7,Positive
529,185,18,2023-06-26,2023-09-30,86,2.1,Negative
530,25,16,2024-03-28,2024-07-07,32,1.2,Negative
531,80,6,2023-05-06,2023-10-19,70,2.2,Negative
532,156,3,2023-11-12,2024-03-30,4,1.1,Positive
533,20,23,2023-09-16,2023-11-03,57,3.1,Negative
534,325,15,2023-12-17,2024-04-13,8,4.6,Positive
535,254,10,2023-08-21,2023-11-09,98,4.8,Positive
536,407,6,2023-10-26,2024-02-25,60,1.6,Negative
537,249,15,2024-02-11,2024-03-29,86,3.1,Negative
538,466,24,2023-01-09,2023-03-12,55,3.1,Negative
539,128,21,2022-11-22,2023-04-03,80,1.7,Negative
540,407,14,2022-12-18,2023-05-08,13,4.7,Positive
541,27,1,2023-10-01,2023-11-02,72,4.7,Positive
542,204,14,2024-04-15,2024-08-04,63,4.0,Positive
543,161,18,2024-09-07,2024-10-20,92,4.9,Positive
544,10,2,2023-08-24,2023-11-21,8,2.2,Negative
545,294,4,2023-08-26,2023-10-05,43,4.2,Positive
546,279,2,2024-08-31,2024-10-21,77,2.1,Negative
547,314,12,2023-03-13,2023-08-09,23,2.0,Positive
548,329,19,2023-05-12,2023-09-19,24,4.1,Positive
549,115,22,2024-05-25,2024-11-08,77,3.2,Negative
550,318,7,2023-01-08,2023-03-21,63,3.8,Neutral
551,399,17,2023-10-02,2024-01-30,52,1.3,Neutral
552,339,18,2023-03-11,2023-04-25,53,1.3,Negative
553,193,22,2023-11-07,2023-12-27,12,4.2,Positive
554,234,15,2023-02-14,2023-05-24,93,3.6,Positive
555,270,13,2024-05-07,2024-07-17,64,4.8,Positive
556,431,17,2023-10-25,2024-03-31,13,3.1,Positive
557,303,10,2023-04-13,2023-09-29,46,2.4,Positive
558,16,7,2023-09-29,2024-01-11,32,2.6,Neutral
559,465,17,2023-09-06,2024-01-17,74,3.1,Positive
560,101,2,2023-10-14,2024-01-06,66,4.1,Positive
561,159,6,2022-11-12,2023-04-07,31,4.4,Positive
562,427,12,2023-10-19,2023-12-31,62,3.8,Negative
563,289,10,2023-04-16,2023-06-17,62,3.3,Positive
564,305,12,2023-08-23,2023-11-16,8,3.6,Negative
565,294,3,2024-01-11,2024-05-27,50,4.8,Positive
566,36,24,2023-10-24,2023-12-23,4,3.8,Positive
567,205,18,2024-04-17,2024-09-29,28,2.3,Negative
568,222,20,2023-06-09,2023-07-27,70,2.9,Negative
569,328,10,2023-10-23,2023-12-18,27,1.9,Neutral
570,69,10,2023-01-23,2023-03-21,81,2.1,Neutral
571,149,2,2023-04-25,2023-10-16,83,4.6,Positive
572,333,18,2024-07-31,2024-12-28,77,1.6,Negative
573,269,12,2024-06-19,2024-08-07,81,3.2,Negative
574,225,20,2022-10-28,2023-02-24,60,1.7,Neutral
575,69,9,2024-03-16,2024-08-11,76,3.5,Positive
576,151,7,2024-08-06,2024-09-29,63,3.9,Positive
577,36,8,2023-11-24,2024-01-05,41,4.7,Positive
578,123,2,2022-10-27,2023-04-04,76,3.9,Negative
579,163,1,2022-11-21,2023-02-03,9,3.0,Neutral
580,276,13,2023-07-30,2023-11-25,20,2.8,Negative
581,333,12,2023-11-19,2024-03-30,64,1.5,Neutral
582,333,22,2022-12-31,2023-04-02,20,2.1,Negative
583,360,9,2022-12-02,2023-05-07,5,3.0,Neutral
584,450,3,2024-08-24,2024-12-31,38,1.7,Negative
585,51,14,2023-01-01,2023-02-11,7,2.3,Neutral
586,252,20,2023-08-26,2024-02-05,82,1.3,Neutral
587,28,20,2023-10-18,2023-12-15,80,2.4,Neutral
588,454,22,2023-12-26,2024-02-13,47,2.4,Neutral
589,407,12,2023-07-20,2023-11-08,25,2.5,Neutral
590,328,2,2023-10-07,2024-01-11,30,1.7,Negative
591,267,20,2023-07-18,2023-08-29,88,3.1,Positive
592,306,23,2023-12-24,2024-02-07,22,1.6,Negative
593,466,14,2023-12-21,2024-05-04,50,4.9,Positive
594,86,13,2024-04-15,2024-09-12,12,3.1,Positive
595,108,2,2024-08-13,2024-10-23,7,1.9,Neutral
596,280,4,2024-04-04,2024-07-08,16,4.5,Positive
597,207,11,2023-11-08,2024-03-18,18,4.7,Positive
598,209,1,2024-03-17,2024-05-07,80,4.8,Positive
599,428,2,2023-12-10,2024-03-30,80,1.1,Negative
600,252,18,2022-11-13,2022-12-23,11,4.5,Positive
601,418,21,2023-01-05,2023-06-07,32,4.9,Positive
602,10,15,2022-10-27,2022-12-08,39,3.6,Negative
603,483,23,2023-05-02,2023-09-16,27,3.2,Positive
604,381,10,2022-10-23,2023-01-05,23,1.9,Negative
605,458,14,2023-09-25,2024-01-21,59,4.8,Positive
606,431,11,2023-05-27,2023-07-28,76,3.0,Positive
607,249,15,2024-06-20,2024-09-25,7,4.1,Positive
608,419,18,2023-04-05,2023-08-24,40,3.0,Negative
609,432,11,2023-01-21,2023-05-11,36,4.6,Positive
610,430,10,2023-12-22,2024-03-31,89,2.7,Negative
611,487,14,2023-07-09,2023-11-23,4,2.4,Positive
612,466,11,2023-06-02,2023-09-05,58,2.8,Negative
613,442,8,2024-02-22,2024-05-21,47,1.0,Neutral
614,74,14,2023-07-25,2023-11-17,23,4.5,Positive
615,101,9,2024-04-08,2024-05-12,24,1.6,Negative
616,303,19,2024-02-10,2024-03-12,70,4.3,Positive
617,294,10,2023-09-05,2023-10-13,86,1.9,Neutral
618,428,22,2023-10-22,2024-04-03,75,3.2,Positive
619,274,13,2023-10-23,2023-12-14,29,2.3,Positive
620,153,8,2024-04-20,2024-06-11,59,3.1,Positive
621,461,5,2022-12-25,2023-06-17,5,2.6,Negative
622,285,2,2023-05-29,2023-09-16,93,1.1,Negative
623,172,1,2024-01-11,2024-02-24,26,3.5,Negative
624,276,12,2024-01-27,2024-05-23,47,2.3,Positive
625,274,5,2023-06-06,2023-11-02,70,1.5,Neutral
626,344,20,2023-12-19,2024-05-13,82,2.0,Neutral
627,407,23,2024-03-06,2024-08-01,49,2.2,Neutral
628,285,23,2024-03-12,2024-07-25,47,3.3,Negative
629,411,24,2024-03-18,2024-07-01,25,4.0,Positive
630,342,17,2024-05-06,2024-09-15,7,2.7,Neutral
631,26,19,2023-02-26,2023-08-18,72,3.5,Negative
632,325,17,2022-11-04,2023-01-11,41,2.4,Positive
633,437,17,2023-01-28,2023-05-07,92,4.5,Positive
634,437,22,2022-10-17,2022-12-04,94,3.3,Negative
635,437,4,2023-05-13,2023-10-23,71,4.7,Positive
636,203,3,2023-07-31,2023-10-21,83,3.0,Positive
637,119,11,2024-09-21,2025-01-17,93,2.5,Positive
638,364,21,2023-09-29,2024-03-22,61,3.4,Negative
639,428,1,2023-07-12,2024-01-02,93,4.0,Positive
640,377,12,2022-11-03,2023-01-01,12,3.6,Positive
641,349,6,2022-12-30,2023-06-13,34,4.6,Positive
642,466,23,2023-07-20,2023-11-28,92,2.0,Negative
643,396,5,2023-12-19,2024-04-25,64,1.1,Negative
644,430,23,2024-02-12,2024-03-26,49,3.5,Negative
645,488,20,2023-03-31,2023-08-07,46,4.1,Positive
646,153,1,2024-08-19,2024-10-10,98,4.7,Positive
647,375,15,2023-09-09,2024-01-07,65,4.7,Positive
648,441,21,2022-11-26,2023-01-08,64,1.1,Neutral
649,10,15,2024-01-04,2024-04-26,9,4.4,Positive
650,65,24,2024-01-04,2024-05-29,11,1.2,Neutral
651,291,4,2024-02-29,2024-08-01,90,3.7,Positive
652,59,15,2023-01-28,2023-05-13,7,2.1,Negative
653,470,9,2023-07-14,2023-11-28,20,2.3,Neutral
654,107,19,2023-01-28,2023-03-10,12,2.5,Positive
655,450,19,2024-05-06,2024-09-20,44,2.4,Negative
656,450,5,2024-09-28,2025-01-22,16,3.7,Negative
657,61,7,2024-09-03,2024-11-16,89,1.8,Positive
658,145,8,2024-05-17,2024-08-14,90,2.7,Positive
659,259,4,2023-08-02,2023-09-12,80,4.8,Positive
660,371,20,2023-11-29,2024-04-05,84,3.8,Positive
661,480,7,2024-04-28,2024-07-23,10,3.0,Neutral
662,494,17,2023-07-21,2023-09-23,63,2.9,Neutral
663,362,3,2023-02-26,2023-08-19,79,3.5,Negative
664,274,11,2024-07-05,2024-08-31,91,4.7,Positive
665,329,9,2024-02-01,2024-05-08,9,3.8,Positive
666,128,24,2024-06-23,2024-09-14,43,3.2,Positive
667,219,2,2024-08-09,2025-01-17,40,3.2,Negative
668,486,9,2023-07-27,2023-10-16,55,3.3,Positive
669,27,22,2024-06-15,2024-08-28,96,1.4,Neutral
670,450,5,2023-02-27,2023-07-12,36,4.2,Positive
671,181,11,2024-06-21,2024-09-12,52,2.4,Positive
672,349,9,2024-09-21,2024-10-22,9,2.6,Negative
673,159,23,2022-11-20,2023-01-17,88,4.0,Positive
674,430,17,2023-09-09,2023-11-28,42,2.6,Positive
675,86,20,2023-04-08,2023-07-19,83,1.4,Negative
676,12,19,2024-07-14,2024-09-28,70,4.4,Positive
677,216,24,2023-08-21,2023-10-24,63,3.1,Negative
678,183,12,2022-12-22,2023-03-14,25,4.9,Positive
679,200,13,2024-05-03,2024-08-27,92,3.8,Positive
680,66,8,2024-01-21,2024-05-22,83,4.2,Positive
681,209,4,2024-02-02,2024-03-30,94,1.7,Positive
682,155,6,2023-09-23,2023-12-22,56,2.7,Neutral
683,375,13,2024-05-05,2024-07-17,98,4.8,Positive
684,444,23,2023-04-22,2023-06-27,56,4.5,Positive
685,404,5,2023-12-18,2024-02-16,61,2.5,Positive
686,424,20,2024-09-27,2024-11-22,55,4.8,Positive
687,48,3,2023-07-03,2023-08-09,58,2.4,Neutral
688,188,3,2024-01-11,2024-03-26,99,4.6,Positive
689,61,15,2023-01-25,2023-04-17,29,2.3,Negative
690,243,8,2023-09-01,2024-01-30,0,3.1,Positive
691,490,8,2024-02-27,2024-03-30,59,1.5,Negative
692,354,2,2023-12-07,2024-04-08,15,3.6,Positive
693,363,5,2024-07-03,2024-10-25,46,3.4,Positive
694,202,2,2024-08-29,2024-12-09,23,2.2,Neutral
695,460,8,2023-02-19,2023-04-30,41,2.6,Positive
696,88,3,2024-05-22,2024-09-22,16,2.0,Negative
697,458,23,2023-07-17,2023-09-03,40,3.1,Neutral
698,272,2,2024-08-24,2025-01-16,33,1.2,Neutral
699,465,5,2023-10-08,2024-03-23,18,3.6,Positive
700,184,9,2023-10-04,2024-01-15,67,5.0,Positive
701,113,21,2024-08-14,2024-10-24,86,4.8,Positive
702,204,2,2023-02-01,2023-04-29,60,2.7,Positive
703,215,11,2022-11-18,2023-01-28,52,1.0,Positive
704,284,18,2024-09-04,2025-03-01,38,2.5,Neutral
705,134,9,2023-05-25,2023-11-04,19,1.4,Negative
706,28,11,2022-11-15,2023-01-09,87,3.3,Negative
707,392,6,2023-09-09,2023-10-17,94,2.7,Negative
708,159,24,2022-11-28,2023-01-20,26,1.7,Neutral
709,122,22,2023-07-26,2024-01-07,90,2.8,Positive
710,264,1,2024-07-23,2024-08-24,52,1.3,Positive
711,151,4,2023-01-14,2023-06-26,11,4.6,Positive
712,450,10,2024-09-09,2024-11-25,28,4.0,Positive
713,153,21,2023-03-29,2023-08-13,42,5.0,Positive
714,83,14,2024-08-03,2024-10-18,52,3.6,Negative
715,441,23,2023-09-21,2024-02-14,14,1.6,Negative
716,11,1,2023-07-23,2024-01-15,66,4.6,Positive
717,132,14,2023-03-06,2023-08-29,26,1.9,Positive
718,323,12,2024-10-01,2025-02-03,89,4.8,Positive
719,31,23,2024-01-20,2024-05-06,22,2.2,Neutral
720,222,13,2022-10-27,2023-02-15,82,4.0,Positive
721,288,5,2024-02-01,2024-07-28,81,1.1,Neutral
722,155,7,2023-09-14,2023-11-15,62,5.0,Positive
723,191,20,2024-06-23,2024-12-10,8,1.5,Neutral
724,28,2,2024-09-30,2024-12-04,12,1.8,Neutral
725,134,18,2024-04-19,2024-09-17,77,4.5,Positive
726,395,17,2023-09-16,2024-03-03,8,2.6,Positive
727,378,22,2022-12-21,2023-05-07,13,1.6,Positive
728,159,10,2023-01-30,2023-05-30,64,3.7,Positive
729,218,17,2023-04-30,2023-07-13,94,1.4,Negative
730,276,12,2024-06-23,2024-08-01,77,1.0,Neutral
731,22,20,2022-11-20,2023-01-22,84,2.1,Negative
732,228,3,2023-06-19,2023-10-21,60,1.7,Neutral
733,97,4,2024-03-13,2024-04-26,5,1.7,Neutral
734,224,12,2023-01-13,2023-04-01,61,1.8,Neutral
735,163,1,2024-04-27,2024-09-04,30,2.4,Negative
736,331,12,2023-06-19,2023-09-29,60,3.7,Negative
737,21,21,2024-03-22,2024-06-03,24,3.6,Negative
738,364,12,2024-07-11,2024-12-04,12,2.5,Positive
739,301,18,2024-07-29,2024-09-29,50,3.2,Neutral
740,296,20,2024-08-27,2024-11-02,68,2.3,Negative
741,490,3,2022-10-21,2023-03-10,62,4.0,Positive
742,174,7,2024-10-02,2024-11-16,99,1.6,Positive
743,106,5,2023-12-15,2024-01-16,16,3.1,Negative
744,224,13,2023-12-25,2024-04-07,34,4.4,Positive
745,253,2,2024-03-07,2024-08-31,75,1.2,Positive
746,111,14,2023-01-10,2023-02-23,91,3.1,Positive
747,22,5,2024-09-24,2025-01-30,26,4.1,Positive
748,347,11,2023-01-14,2023-05-07,62,2.1,Positive
749,217,4,2024-08-09,2024-10-03,94,1.2,Neutral
750,371,17,2023-12-11,2024-03-19,78,2.7,Positive
751,59,7,2024-04-21,2024-06-06,82,5.0,Positive
752,280,9,2023-04-24,2023-08-06,96,2.2,Neutral
753,101,11,2024-06-11,2024-08-18,42,1.1,Negative
754,285,14,2024-06-25,2024-10-09,34,2.1,Negative
755,392,4,2024-03-02,2024-08-03,87,4.3,Positive
756,434,5,2022-11-01,2023-04-23,51,3.1,Positive
757,231,3,2023-08-21,2024-01-21,34,2.7,Positive
758,268,23,2024-03-09,2024-05-18,66,2.5,Neutral
759,96,20,2023-02-20,2023-06-10,94,3.4,Positive
760,250,3,2022-10-26,2023-01-01,43,2.0,Negative
761,45,14,2023-07-29,2023-11-15,46,4.2,Positive
762,406,17,2024-08-06,2024-10-26,50,3.4,Positive
763,417,8,2024-03-04,2024-07-24,91,1.5,Neutral
764,450,9,2023-12-29,2024-06-20,38,1.9,Positive
765,279,9,2023-09-23,2023-12-27,8,1.8,Neutral
766,407,11,2023-02-01,2023-07-11,41,1.4,Neutral
767,300,24,2024-01-09,2024-06-06,75,1.3,Neutral
768,305,1,2023-02-06,2023-06-03,53,4.0,Positive
769,68,14,2023-05-24,2023-07-30,19,1.6,Neutral
770,122,10,2024-06-12,2024-09-27,86,2.4,Negative
771,49,13,2023-05-25,2023-07-02,30,3.4,Neutral
772,445,3,2023-09-08,2024-01-17,57,2.1,Neutral
773,70,11,2023-10-11,2024-02-29,50,4.1,Positive
774,68,4,2023-07-15,2023-10-25,34,4.4,Positive
775,57,23,2023-05-05,2023-06-10,79,2.9,Positive
776,445,19,2023-02-19,2023-05-24,50,2.9,Negative
777,272,24,2024-03-31,2024-06-23,26,2.3,Negative
778,314,12,2023-05-28,2023-08-20,96,1.6,Neutral
779,33,22,2024-08-07,2024-09-07,2,1.9,Positive
780,124,9,2023-12-05,2024-03-15,10,4.7,Positive
781,98,2,2024-03-19,2024-07-14,76,1.7,Positive
782,88,20,2023-12-11,2024-01-22,7,1.8,Neutral
783,33,22,2022-12-23,2023-05-28,53,1.7,Neutral
784,384,24,2023-08-01,2023-12-05,60,2.1,Negative
785,458,6,2023-12-17,2024-04-05,43,2.1,Negative
786,63,24,2022-10-14,2023-02-06,58,2.0,Positive
787,408,20,2024-08-09,2024-12-11,13,3.1,Positive
788,384,11,2024-07-14,2024-10-10,65,3.5,Neutral
789,205,21,2024-02-20,2024-07-02,78,2.0,Negative
790,17,3,2024-09-21,2025-01-30,90,1.1,Negative
791,367,20,2023-10-23,2024-03-04,22,1.2,Positive
792,395,20,2024-05-21,2024-07-25,87,2.2,Neutral
793,246,21,2024-09-27,2024-12-29,31,4.9,Positive
794,455,22,2023-10-11,2023-12-03,11,4.5,Positive
795,300,15,2024-09-16,2024-12-16,13,4.7,Positive
796,137,19,2022-12-16,2023-06-03,34,2.5,Positive
797,330,18,2024-07-12,2025-01-06,16,4.3,Positive
798,90,23,2024-01-17,2024-05-14,70,2.2,Positive
799,300,13,2023-01-28,2023-07-05,45,3.0,Positive
800,53,19,2023-04-05,2023-07-30,14,1.3,Positive
801,300,8,2023-02-20,2023-04-08,30,1.2,Negative
802,49,7,2023-10-23,2024-01-29,94,4.7,Positive
803,329,17,2023-12-07,2024-01-21,35,4.0,Positive
804,73,7,2023-05-09,2023-09-01,55,5.0,Positive
805,153,17,2022-11-24,2023-02-15,62,3.4,Neutral
806,381,3,2023-01-15,2023-03-05,67,3.9,Positive
807,456,19,2023-07-20,2023-09-11,94,2.7,Positive
808,470,19,2024-04-16,2024-10-07,70,1.2,Positive
809,486,20,2023-12-16,2024-02-27,14,1.6,Negative
810,97,14,2024-01-28,2024-07-25,53,2.9,Positive
811,252,24,2023-05-12,2023-10-04,74,2.3,Neutral
812,448,11,2022-10-20,2023-03-14,49,4.1,Positive
813,249,3,2023-06-28,2023-09-04,26,2.9,Positive
814,333,10,2023-05-08,2023-06-14,24,1.1,Positive
815,379,8,2024-08-30,2024-10-04,95,2.8,Neutral
816,486,21,2023-10-03,2023-12-11,36,3.4,Negative
817,53,2,2023-04-09,2023-09-30,63,3.4,Positive
818,44,22,2023-09-12,2023-10-31,37,4.6,Positive
819,466,17,2023-10-22,2023-12-08,38,3.7,Positive
820,245,4,2024-03-20,2024-07-29,50,2.3,Neutral
821,367,10,2023-09-28,2024-02-17,49,1.9,Positive
822,8,24,2023-07-03,2023-12-11,19,1.0,Negative
823,161,23,2023-10-23,2024-01-23,93,3.9,Negative
824,152,19,2023-07-15,2023-11-10,33,1.9,Neutral
825,77,11,2023-01-27,2023-07-18,96,2.7,Positive
826,124,17,2023-02-14,2023-08-10,69,1.7,Neutral
827,419,4,2024-08-10,2024-10-13,37,2.9,Negative
828,412,17,2023-07-26,2023-08-28,82,4.1,Positive
829,216,10,2024-07-16,2024-08-25,11,4.9,Positive
830,240,3,2023-10-22,2024-03-28,75,3.6,Negative
831,494,16,2023-07-22,2023-10-22,10,2.8,Positive
832,139,17,2023-04-12,2023-07-06,75,1.8,Neutral
833,274,8,2022-12-04,2023-03-03,21,3.4,Neutral
834,90,13,2022-11-18,2023-01-30,18,4.2,Positive
835,318,9,2022-12-27,2023-04-17,79,2.0,Neutral
836,203,16,2024-08-18,2024-11-21,94,2.9,Negative
837,354,6,2022-12-05,2023-04-08,25,4.3,Positive
838,95,11,2024-08-07,2024-09-21,56,1.8,Negative
839,329,1,2023-04-04,2023-07-09,87,4.6,Positive
840,296,18,2024-04-03,2024-07-10,23,4.3,Positive
841,178,10,2024-10-03,2024-12-19,5,3.9,Positive
842,43,21,2022-12-08,2023-01-20,64,1.2,Neutral
843,456,13,2024-05-23,2024-06-29,96,2.4,Neutral
844,346,4,2024-02-17,2024-06-29,30,3.3,Positive
845,199,11,2023-08-03,2023-10-15,95,2.5,Negative
846,320,4,2024-09-28,2025-01-09,67,3.1,Neutral
847,407,19,2023-03-04,2023-08-09,41,2.2,Neutral
848,188,22,2023-02-12,2023-08-10,77,4.4,Positive
849,224,24,2024-05-20,2024-08-15,79,1.8,Positive
850,286,12,2023-11-09,2024-02-22,82,3.0,Positive
851,170,15,2022-12-05,2023-02-14,26,1.9,Negative
852,295,1,2022-10-10,2023-02-15,93,2.4,Neutral
853,4,8,2023-08-29,2024-01-12,43,2.7,Positive
854,450,14,2024-05-11,2024-09-11,21,2.8,Positive
855,155,14,2024-08-28,2024-12-09,75,3.0,Neutral
856,402,10,2024-01-05,2024-03-13,11,3.8,Positive
857,294,24,2022-12-07,2023-06-03,32,1.3,Neutral
858,20,21,2022-11-24,2023-05-22,88,4.4,Positive
859,100,4,2024-09-21,2025-02-26,84,3.9,Negative
860,412,3,2023-05-31,2023-07-12,12,4.3,Positive
861,67,11,2022-11-17,2022-12-18,96,3.8,Positive
862,360,23,2024-05-10,2024-11-03,75,4.7,Positive
863,136,6,2024-07-14,2024-11-17,20,4.6,Positive
864,189,1,2024-01-12,2024-06-10,48,2.4,Positive
865,27,1,2022-10-22,2023-02-01,11,4.4,Positive
866,198,7,2024-07-29,2024-12-17,76,2.8,Negative
867,191,18,2023-05-09,2023-07-23,100,3.7,Neutral
868,443,4,2024-04-26,2024-09-05,30,2.0,Negative
869,419,22,2023-12-27,2024-02-12,12,2.3,Neutral
870,428,4,2023-03-21,2023-09-01,14,2.9,Neutral
871,285,17,2024-08-14,2025-01-21,95,2.6,Negative
872,294,15,2023-03-28,2023-07-03,98,3.0,Positive
873,294,20,2023-11-23,2024-05-20,47,4.9,Positive
874,355,1,2023-10-13,2024-03-29,96,4.1,Positive
875,161,11,2023-07-25,2024-01-16,24,1.6,Negative
876,62,10,2023-11-12,2024-04-27,77,2.9,Positive
877,145,8,2023-06-27,2023-10-29,79,1.5,Positive
878,218,11,2024-02-02,2024-05-22,48,3.1,Negative
879,289,2,2023-04-21,2023-08-14,30,5.0,Positive
880,187,17,2023-05-03,2023-06-22,97,3.8,Neutral
881,454,8,2023-10-24,2024-01-09,54,2.3,Neutral
882,22,19,2023-04-17,2023-05-22,53,1.4,Neutral
883,481,17,2023-07-05,2023-12-30,58,1.6,Neutral
884,481,9,2023-04-13,2023-08-21,70,1.2,Negative
885,187,12,2023-02-05,2023-04-10,63,3.1,Negative
886,206,19,2023-10-09,2024-03-17,53,3.3,Positive
887,245,10,2023-05-02,2023-10-14,84,1.9,Positive
888,48,17,2024-02-21,2024-07-28,42,2.5,Negative
889,342,8,2022-10-12,2022-11-18,52,2.8,Negative
890,424,18,2023-01-12,2023-07-02,34,2.7,Negative
891,156,12,2024-06-11,2024-08-06,2,1.6,Negative
892,228,19,2023-10-24,2024-04-18,49,1.7,Negative
893,445,19,2023-07-22,2023-09-29,71,1.2,Negative
894,216,16,2023-09-05,2023-12-26,39,2.2,Neutral
895,352,10,2024-04-03,2024-07-31,33,3.6,Positive
896,59,17,2023-10-05,2023-12-04,44,2.4,Neutral
897,146,23,2024-09-16,2024-12-15,97,3.5,Negative
898,150,15,2023-10-08,2024-01-16,93,1.1,Negative
899,442,2,2022-12-05,2023-04-16,4,2.3,Neutral
900,284,7,2024-03-06,2024-04-21,37,2.8,Positive
901,130,23,2022-10-13,2023-01-03,65,2.3,Positive
902,180,8,2023-12-17,2024-02-14,57,3.8,Positive
903,61,16,2024-04-22,2024-08-02,35,3.3,Positive
904,159,3,2022-11-17,2023-01-31,6,4.2,Positive
905,392,4,2024-03-19,2024-08-02,42,1.4,Positive
906,252,14,2023-04-06,2023-09-03,59,2.0,Neutral
907,61,9,2024-07-06,2024-11-19,11,3.4,Positive
908,103,16,2023-09-23,2023-11-16,64,4.8,Positive
909,80,23,2023-12-08,2024-04-10,93,1.4,Neutral
910,21,7,2023-02-19,2023-07-14,28,4.7,Positive
911,36,22,2023-04-29,2023-09-10,69,2.5,Negative
912,33,15,2023-10-08,2024-01-20,67,3.2,Neutral
913,185,11,2024-07-14,2024-12-23,82,1.4,Negative
914,454,5,2024-03-05,2024-07-14,67,2.2,Negative
915,224,14,2024-09-05,2024-12-24,43,1.2,Neutral
916,57,2,2023-10-26,2023-12-26,93,3.7,Positive
917,214,10,2024-05-25,2024-11-03,86,2.3,Neutral
918,442,17,2024-05-27,2024-07-07,50,2.0,Negative
919,417,3,2023-04-29,2023-07-28,84,4.8,Positive
920,406,16,2024-07-20,2024-12-11,14,3.6,Positive
921,95,5,2023-07-30,2023-12-28,30,2.2,Negative
